Profundidad,Densidad Aparente,Gamma Ray,Porosidad Neutrón,Resistividad Profunda,Resistividad Media
4501.3352,2.4055,38.8173,21.6298,0.8596,0.9148
4501.4876,2.3928,34.2972,21.0692,0.863,0.9138
4501.64,2.3956,40.7969,23.3942,0.8493,0.8983
4501.7924,2.4284,46.61,24.0305,0.8214,0.8784
4501.9448,2.4854,58.3051,21.4106,0.7841,0.8615
4502.0972,2.5029,85.9958,24.4369,0.7602,0.8517
4502.2496,2.4351,85.9958,29.2143,0.7629,0.841
4502.402,2.3675,88.4636,29.8909,0.7946,0.8295
4502.5544,2.3989,61.6127,24.2417,0.8596,0.8781
4502.7068,2.5048,50.4144,21.0871,0.9648,1.0094
4502.8592,2.5553,43.5315,20.9693,1.1628,1.1607
4503.0116,2.5584,46.5811,18.3774,1.4161,1.3035
4503.164,2.5607,50.5063,13.7267,1.6343,1.4582
4503.3164,2.5545,54.1253,12.2847,1.7103,1.6015
4503.4688,2.557,65.2527,12.1652,1.7417,1.6812
4503.6212,2.5616,66.5946,14.4784,1.75,1.7114
4503.7736,2.5545,58.2403,16.44,1.7434,1.6805
4503.926,2.5601,56.7952,16.3661,1.7204,1.6112
4504.0784,2.5686,55.0159,19.5673,1.6709,1.55
4504.2308,2.5693,57.0567,15.5973,1.6177,1.4878
4504.3832,2.5673,52.43,18.0016,1.5611,1.4423
4504.5356,2.5661,53.6214,16.5896,1.5121,1.4022
4504.688,2.5489,45.6853,14.849,1.4499,1.3857
4504.8404,2.5325,49.53,15.4073,1.3646,1.3517
4504.9928,2.5313,55.2223,15.127,1.2626,1.2956
4505.1452,2.5172,54.7622,15.3317,1.213,1.2407
4505.2976,2.4943,51.9751,16.3246,1.186,1.2261
4505.45,2.4915,51.9558,14.7736,1.1381,1.2217
4505.6024,2.5028,41.0804,11.7018,1.0861,1.1856
4505.7548,2.4832,46.7141,10.1711,1.0792,1.1658
4505.9072,2.4635,41.9412,8.5334,1.0819,1.1727
4506.0596,2.4863,31.3526,12.259,1.099,1.1869
4506.212,2.5041,35.5079,10.4838,1.131,1.2004
4506.3644,2.51,35.2315,11.612,1.1675,1.2356
4506.5168,2.5071,33.2947,11.9455,1.2085,1.2865
4506.6692,2.5107,37.1044,11.3304,1.236,1.3044
4506.8216,2.509,34.0925,10.981,1.27,1.3313
4506.974,2.5091,36.7554,12.6639,1.3083,1.3864
4507.1264,2.5173,45.7518,14.8634,1.3331,1.4337
4507.2788,2.518,47.3544,17.6464,1.3473,1.454
4507.4312,2.5211,44.2436,17.7752,1.3648,1.4631
4507.5836,2.5339,53.0826,13.5345,1.381,1.4757
4507.736,2.5503,54.3143,20.1943,1.4008,1.4882
4507.8884,2.5423,56.6517,15.702,1.4204,1.4997
4508.0408,2.5294,60.1159,18.6611,1.431,1.5061
4508.1932,2.5329,58.6742,15.7382,1.4342,1.4982
4508.3456,2.5498,54.498,15.6651,1.4187,1.4785
4508.498,2.569,56.1872,15.4832,1.4001,1.455
4508.6504,2.5692,55.4218,15.3513,1.3798,1.4314
4508.8028,2.5553,57.46,13.3159,1.3772,1.4219
4508.9552,2.5344,61.8095,17.4477,1.3838,1.4288
4509.1076,2.5202,61.8095,16.6813,1.3954,1.4459
4509.26,2.5273,70.2145,18.4015,1.4126,1.4806
4509.4124,2.5402,59.647,16.3845,1.4213,1.5093
4509.5648,2.5484,55.9676,13.0623,1.4207,1.5189
4509.7172,2.5569,51.8613,13.9515,1.4175,1.5139
4509.8696,2.5575,48.4531,13.8089,1.4206,1.5006
4510.022,2.5511,43.5455,15.2456,1.4159,1.4724
4510.1744,2.5565,50.7399,13.8905,1.4015,1.4318
4510.3268,2.5582,53.4535,12.6771,1.3637,1.4023
4510.4792,2.5417,51.277,14.7196,1.3098,1.3849
4510.6316,2.5314,55.3561,17.2138,1.2997,1.3687
4510.784,2.5272,53.275,14.5574,1.2926,1.3582
4510.9364,2.5173,52.6662,15.8687,1.2943,1.3518
4511.0888,2.5155,53.2208,18.146,1.3093,1.3518
4511.2412,2.5166,53.7474,17.8826,1.3194,1.3565
4511.3936,2.5311,56.9177,16.018,1.3308,1.3929
4511.546,2.5392,58.3418,17.5725,1.3483,1.4321
4511.6984,2.5377,51.158,17.2582,1.3755,1.4805
4511.8508,2.5418,43.9619,14.271,1.4027,1.5315
4512.0032,2.5454,44.7633,13.694,1.4537,1.6021
4512.1556,2.5384,47.5713,14.4919,1.4977,1.6426
4512.308,2.5475,52.8516,14.7962,1.5378,1.6674
4512.4604,2.5588,58.012,13.7753,1.5675,1.68
4512.6128,2.5686,58.795,16.5316,1.5823,1.6716
4512.7652,2.5746,63.3212,15.7132,1.5874,1.6463
4512.9176,2.5614,54.1673,15.0747,1.603,1.6054
4513.07,2.5328,50.1642,13.6437,1.6028,1.5491
4513.2224,2.5255,54.0772,13.4363,1.5865,1.5094
4513.3748,2.5354,55.3885,18.0307,1.5567,1.4372
4513.5272,2.5269,55.9151,16.5402,1.5362,1.3747
4513.6796,2.5087,54.316,16.8225,1.5132,1.356
4513.832,2.491,44.5069,14.2773,1.501,1.3413
4513.9844,2.4884,41.7452,14.5285,1.4879,1.3237
4514.1368,2.5162,47.3544,17.2395,1.5136,1.295
4514.2892,2.5489,42.7923,14.0637,1.5005,1.2603
4514.4416,2.5522,51.4467,19.3338,1.4638,1.2305
4514.594,2.5367,57.6682,19.0703,1.3569,1.1822
4514.7464,2.527,64.2073,21.6659,1.2053,1.0914
4514.8988,2.49,65.509,22.0289,1.0205,0.9171
4515.0512,2.4157,54.9511,20.6279,0.8638,0.7608
4515.2036,2.3403,53.7474,21.0301,0.75,0.681
4515.356,2.2969,52.9995,24.2496,0.6431,0.6302
4515.5084,2.3034,48.105,28.1226,0.5589,0.5909
4515.6608,2.3111,46.9432,24.1657,0.5226,0.5579
4515.8132,2.31,47.4769,27.7156,0.5081,0.5467
4515.9656,2.3171,30.6309,27.4622,0.5016,0.5529
4516.118,2.3394,34.0899,19.137,0.4519,0.5594
4516.2704,2.3726,29.2636,18.7562,0.4365,0.554
4516.4228,2.3912,33.4592,21.353,0.4351,0.5148
4516.5752,2.406,30.4569,21.9492,0.4355,0.4765
4516.7276,2.4233,32.2484,18.0073,0.4362,0.4633
4516.88,2.4081,31.3649,17.9492,0.4349,0.4587
4517.0324,2.359,36.2777,20.6105,0.4265,0.5019
4517.1848,2.3223,35.8316,21.721,0.4167,0.5843
4517.3372,2.3077,35.3548,21.6184,0.4504,0.5904
4517.4896,2.3038,39.3308,19.312,0.4945,0.5914
4517.642,2.3009,36.1115,24.0335,0.5135,0.5914
4517.7944,2.3194,31.9029,26.6576,0.5177,0.5912
4517.9468,2.3745,30.9555,26.4624,0.5045,0.5822
4518.0992,2.4462,35.0023,24.6088,0.44,0.5366
4518.2516,2.4799,42.4398,26.6322,0.3566,0.4875
4518.404,2.4237,45.1333,24.3421,0.3489,0.4707
4518.5564,2.3229,30.4569,21.7601,0.3462,0.4587
4518.7088,2.2726,31.3596,27.9062,0.3438,0.4394
4518.8612,2.2715,33.3822,26.1243,0.3437,0.4045
4519.0136,2.2769,27.584,25.105,0.3441,0.4008
4519.166,2.2847,30.4569,26.2988,0.3442,0.4427
4519.3184,2.2843,35.1405,28.6303,0.3412,0.5046
4519.4708,2.2737,36.4982,28.3963,0.3382,0.5093
4519.6232,2.2739,31.5845,27.1416,0.3368,0.5101
4519.7756,2.2953,27.3986,21.6679,0.3389,0.516
4519.928,2.3124,26.7547,20.6163,0.3551,0.522
4520.0804,2.3189,29.3852,19.1759,0.379,0.5289
4520.2328,2.3534,31.6011,19.1916,0.417,0.5678
4520.3852,2.4017,31.7988,18.3106,0.4535,0.6196
4520.5376,2.4273,33.9963,17.8909,0.5045,0.6454
4520.69,2.4326,44.6355,19.123,0.5881,0.6494
4520.8424,2.4216,45.1648,20.0664,0.6382,0.6746
4520.9948,2.4284,55.7734,19.4258,0.6763,0.6978
4521.1472,2.4513,51.0145,18.1332,0.743,0.7234
4521.2996,2.4546,48.3727,20.0424,0.8629,0.7649
4521.452,2.4554,47.7971,18.2157,1.0255,0.8057
4521.6044,2.4643,43.0784,16.9464,1.1832,0.8779
4521.7568,2.4757,41.4705,14.5128,1.2355,0.9672
4521.9092,2.481,49.2028,17.9523,1.2435,1.03
4522.0616,2.4812,48.8214,15.537,1.2541,1.103
4522.214,2.4796,48.3727,17.1467,1.2518,1.1828
4522.3664,2.4783,48.3727,16.2417,1.2581,1.2969
4522.5188,2.4827,44.3372,18.2798,1.2925,1.3318
4522.6712,2.4704,39.9659,13.8155,1.3037,1.3365
4522.8236,2.4687,58.9857,16.7428,1.3089,1.3365
4522.976,2.5082,52.0293,15.2915,1.3094,1.3365
4523.1284,2.5208,55.7673,13.9888,1.3101,1.3321
4523.2808,2.5083,47.9353,15.2446,1.3189,1.3365
4523.4332,2.4953,54.7202,14.2926,1.3286,1.3359
4523.5856,2.4987,47.9843,17.3519,1.3377,1.3348
4523.738,2.5109,48.6718,18.4832,1.3619,1.3365
4523.8904,2.5058,47.7183,15.8963,1.3548,1.3331
4524.0428,2.5059,51.7791,15.3844,1.3336,1.3139
4524.1952,2.5165,49.7828,15.7505,1.3186,1.2923
4524.3476,2.5218,49.2684,19.4977,1.2977,1.2658
4524.5,2.5134,47.2739,15.4546,1.277,1.2423
4524.6524,2.5045,51.7529,12.2247,1.2567,1.2177
4524.8048,2.489,55.1313,15.0645,1.2278,1.1929
4524.9572,2.4786,51.8342,13.9795,1.1773,1.1631
4525.1096,2.478,52.3092,14.0663,1.1215,1.1295
4525.262,2.4695,49.7951,15.5555,1.0768,1.0988
4525.4144,2.4608,48.3692,14.9003,1.0608,1.0763
4525.5668,2.4568,44.4772,15.8493,1.0377,1.0591
4525.7192,2.4568,43.8937,14.1275,1.0165,1.0496
4525.8716,2.4618,41.5458,15.5022,1.0215,1.0384
4526.024,2.4749,40.5013,14.2244,1.0629,1.0475
4526.1764,2.4854,38.3563,15.3595,1.079,1.0817
4526.3288,2.4814,39.4148,15.7128,1.0837,1.1165
4526.4812,2.4762,37.6232,15.1849,1.0875,1.1425
4526.6336,2.4807,40.1872,13.8832,1.0969,1.1543
4526.786,2.494,35.3023,14.7277,1.1018,1.1435
4526.9384,2.504,49.9543,14.5916,1.1058,1.1396
4527.0908,2.5061,51.5079,16.1859,1.1133,1.1433
4527.2432,2.4958,63.5355,16.0641,1.1201,1.1586
4527.3956,2.4848,54.847,17.3604,1.1151,1.1855
4527.548,2.4858,50.1642,17.0204,1.1088,1.2015
4527.7004,2.4829,50.1642,17.5581,1.1072,1.2054
4527.8528,2.4897,46.4262,14.6146,1.1186,1.2054
4528.0052,2.4953,51.8342,16.2024,1.1277,1.2054
4528.1576,2.5004,54.2653,12.6823,1.135,1.2009
4528.31,2.5156,48.2782,14.2159,1.1348,1.1923
4528.4624,2.5288,46.5041,15.3525,1.1268,1.1798
4528.6148,2.5313,44.9785,15.1973,1.1038,1.1622
4528.7672,2.5168,46.5846,14.3228,1.0596,1.1397
4528.9196,2.4936,44.5446,16.2517,1.0406,1.1051
4529.072,2.4916,48.9002,17.6734,1.0204,1.0596
4529.2244,2.4907,54.2487,13.4533,1.0021,1.0352
4529.3768,2.459,51.4659,15.7846,0.9929,1.0584
4529.5292,2.4343,48.2038,14.1952,1.0031,1.1163
4529.6816,2.4588,39.8504,16.5053,1.0225,1.1553
4529.834,2.5073,32.2992,13.3584,1.027,1.1385
4529.9864,2.5069,31.3526,10.3572,1.0109,1.1303
4530.1388,2.5008,31.3526,11.3364,1.0195,1.1252
4530.2912,2.5203,34.48,10.9082,1.0742,1.1347
4530.4436,2.5317,41.2063,13.339,1.1069,1.152
4530.596,2.5341,40.2721,15.4697,1.1281,1.1751
4530.7484,2.5302,34.6568,12.5497,1.1155,1.1956
4530.9008,2.5196,37.9407,12.3576,1.1116,1.2054
4531.0532,2.5182,34.04,10.4105,1.1165,1.209
4531.2056,2.5199,33.1442,12.6251,1.1335,1.2246
4531.358,2.5211,37.2776,15.5159,1.1699,1.2426
4531.5104,2.5226,43.6733,14.5712,1.2013,1.277
4531.6628,2.5249,56.7847,15.9318,1.2213,1.3159
4531.8152,2.5321,56.8267,16.3192,1.2302,1.3313
4531.9676,2.5265,53.6879,16.9605,1.2412,1.3365
4532.12,2.5211,55.9877,14.9243,1.2594,1.3441
4532.2724,2.5226,52.8026,15.157,1.274,1.3517
4532.4248,2.522,50.6909,17.2571,1.2898,1.3467
4532.5772,2.5132,50.3217,19.3194,1.3059,1.3416
4532.7296,2.5027,52.2436,17.6058,1.3087,1.3388
4532.882,2.4867,54.7762,19.4523,1.3169,1.3362
4533.0344,2.4639,51.6794,17.0687,1.3249,1.3345
4533.1868,2.4698,53.841,15.9832,1.335,1.3483
4533.3392,2.4982,54.6432,17.5306,1.3423,1.3752
4533.4916,2.5115,57.0891,16.4569,1.3491,1.4026
4533.644,2.5095,55.539,17.2526,1.3621,1.4294
4533.7964,2.5121,60.9225,14.1747,1.3809,1.4469
4533.9488,2.5187,55.2153,13.4274,1.3961,1.4568
4534.1012,2.5202,59.2971,17.4709,1.4032,1.4557
4534.2536,2.5189,56.2021,16.3397,1.3949,1.4467
4534.406,2.5227,60.7388,17.3293,1.3699,1.4282
4534.5584,2.5304,67.6146,16.4531,1.3353,1.3904
4534.7108,2.5183,63.4139,16.2185,1.2756,1.3291
4534.8632,2.4812,69.4604,17.6528,1.2233,1.2614
4535.0156,2.46,55.1506,16.2415,1.1649,1.2062
4535.168,2.4582,46.0422,12.4681,1.1375,1.156
4535.3204,2.4693,47.2389,15.3201,1.1234,1.1348
4535.4728,2.4756,50.0006,13.1373,1.1158,1.1384
4535.6252,2.483,41.5169,14.4322,1.1022,1.1433
4535.7776,2.4813,36.7011,11.5873,1.0954,1.1465
4535.93,2.4844,36.9478,13.2677,1.0869,1.1545
4536.0824,2.4973,35.0329,11.9755,1.1004,1.1578
4536.2348,2.4998,36.0302,14.7098,1.1261,1.1636
4536.3872,2.4913,39.2748,15.4861,1.1391,1.1694
4536.5396,2.4905,39.1348,16.7038,1.1391,1.1866
4536.692,2.4934,42.7407,14.2137,1.136,1.2009
4536.8444,2.4884,41.8712,16.2535,1.1362,1.1975
4536.9968,2.4912,47.4454,14.4193,1.1329,1.1815
4537.1492,2.493,47.4769,16.9132,1.1278,1.1716
4537.3016,2.4776,59.0539,18.6388,1.1399,1.1697
4537.454,2.47,52.3276,17.433,1.1499,1.1735
4537.6064,2.4704,51.0985,17.9084,1.1544,1.1735
4537.7588,2.474,52.4562,17.3265,1.1541,1.1735
4537.9112,2.4775,59.0565,13.9505,1.1398,1.1774
4538.0636,2.4833,61.9189,17.0728,1.1151,1.1729
4538.216,2.4833,61.4998,18.4539,1.0838,1.1525
4538.3684,2.4759,51.06,17.571,1.0778,1.1206
4538.5208,2.4717,57.6901,17.424,1.0938,1.0893
4538.6732,2.4755,60.0179,18.5521,1.1258,1.0764
4538.8256,2.4914,65.4067,19.8222,1.1301,1.0779
4538.978,2.4986,61.5226,20.1555,1.1351,1.092
4539.1304,2.4878,65.2186,22.9141,1.1407,1.1427
4539.2828,2.4646,65.132,18.842,1.1426,1.1995
4539.4352,2.4484,60.9855,17.94,1.1539,1.2132
4539.5876,2.4468,57.2536,15.8793,1.2041,1.242
4539.74,2.4658,48.601,18.2228,1.2219,1.2487
4539.8924,2.4865,47.2004,13.9836,1.2391,1.2554
4540.0448,2.4882,50.1677,13.1301,1.2537,1.2621
4540.1972,2.4832,42.103,17.82,1.266,1.2689
4540.3496,2.4807,49.1722,17.0237,1.2863,1.2713
4540.502,2.4664,49.1337,17.9641,1.3171,1.326
4540.6544,2.4557,52.5752,16.6789,1.3458,1.3963
4540.8068,2.4643,49.8939,16.6294,1.3978,1.4504
4540.9592,2.5048,50.9524,14.7682,1.4755,1.5263
4541.1116,2.5254,48.9605,12.3448,1.5128,1.5506
4541.264,2.5506,45.4893,11.7349,1.5299,1.5561
4541.4164,2.5724,44.7186,11.2536,1.5356,1.5397
4541.5688,2.5635,54.2522,12.4317,1.5161,1.5015
4541.7212,2.5412,53.7474,12.5975,1.4963,1.4583
4541.8736,2.5279,53.2103,15.0418,1.4762,1.4171
4542.026,2.5108,52.0057,14.0293,1.4558,1.3837
4542.1784,2.4824,53.7684,17.7549,1.4433,1.3647
4542.3308,2.4838,53.6214,16.3613,1.4324,1.3569
4542.4832,2.5107,44.4151,14.4131,1.4206,1.3437
4542.6356,2.5229,41.914,14.9804,1.3826,1.3209
4542.788,2.5127,36.1247,15.3599,1.358,1.2919
4542.9404,2.4907,37.4395,14.9104,1.3372,1.2692
4543.0928,2.4671,49.7408,15.957,1.3165,1.2556
4543.2452,2.4444,45.9608,17.3255,1.305,1.2376
4543.3976,2.4366,49.4802,17.8185,1.2957,1.2235
4543.55,2.4365,47.4769,19.8524,1.2807,1.2166
4543.7024,2.4501,45.7343,16.8225,1.278,1.2095
4543.8548,2.4673,50.9139,15.7927,1.2651,1.2184
4544.0072,2.4814,50.7713,15.8846,1.2611,1.2276
4544.1596,2.4859,52.2725,16.9734,1.2492,1.2528
4544.312,2.4725,55.4279,18.7875,1.2027,1.2533
4544.4644,2.4714,58.9104,15.8198,1.1602,1.2447
4544.6168,2.486,48.6491,15.6678,1.1101,1.2222
4544.7692,2.4991,54.6292,18.2875,1.0397,1.1804
4544.9216,2.5043,48.5135,16.991,0.9498,1.1158
4545.074,2.5001,49.9001,15.0096,0.85,1.0306
4545.2264,2.5003,48.0227,15.9257,0.7444,0.928
4545.3788,2.4977,47.7078,15.6942,0.6949,0.8704
4545.5312,2.4938,49.4215,14.9073,0.7344,0.8494
4545.6836,2.4929,49.2684,14.6568,0.7424,0.8384
4545.836,2.4915,46.1892,17.0102,0.7418,0.8312
4545.9884,2.4946,49.8283,15.6754,0.7444,0.8259
4546.1408,2.494,50.0654,15.369,0.7455,0.8122
4546.2932,2.4882,43.8701,17.9833,0.747,0.8661
4546.4456,2.4794,45.3266,16.2984,0.7479,0.99
4546.598,2.478,48.95,16.4854,0.7553,0.9794
4546.7504,2.4897,38.7867,17.0787,0.7641,0.9794
4546.9028,2.4907,50.4704,16.332,0.7656,0.9794
4547.0552,2.4856,42.1721,14.5213,0.7754,0.9794
4547.2076,2.4982,50.1502,15.9822,0.7821,0.978
4547.36,2.5087,51.0504,14.1074,0.7893,0.9766
4547.5124,2.5093,46.3921,13.2609,0.7964,0.974
4547.6648,2.5125,45.7588,13.4889,0.8102,0.9767
4547.8172,2.5189,46.4796,14.3691,0.8261,0.9752
4547.9696,2.5273,45.9407,16.3915,0.8413,0.9743
4548.122,2.5344,47.1654,15.5182,0.848,0.9794
4548.2744,2.5437,51.5009,15.0165,0.8485,0.974
4548.4268,2.558,49.6883,14.7642,0.8517,0.974
4548.5792,2.5652,52.8315,12.8776,0.8643,0.977
4548.7316,2.5647,57.537,13.5185,0.8916,0.9811
4548.884,2.5549,60.6233,11.3184,0.8957,0.9921
4549.0364,2.5324,57.9097,12.5186,0.8989,1.0111
4549.1888,2.515,52.3346,12.3053,0.9068,1.0364
4549.3412,2.5061,52.6976,12.7027,0.9284,1.0576
4549.4936,2.5181,50.6611,10.8857,0.949,1.0786
4549.646,2.5417,52.5708,12.6565,0.9691,1.1196
4549.7984,2.5559,57.7837,12.8286,0.9949,1.1554
4549.9508,2.5671,59.1221,12.8223,1.0192,1.1641
4550.1032,2.5716,62.7368,13.1779,1.0506,1.1719
4550.2556,2.5855,54.4621,12.9482,1.0858,1.2063
4550.408,2.6025,53.4666,14.7284,1.1316,1.2708
4550.5604,2.5966,53.5934,15.6778,1.1781,1.3433
4550.7128,2.5915,54.3913,13.7859,1.233,1.4056
4550.8652,2.5967,58.8684,13.3897,1.295,1.4527
4551.0176,2.5838,64.2782,14.2945,1.354,1.4818
4551.17,2.5678,61.7098,14.8585,1.3827,1.4879
4551.3224,2.5493,61.4666,13.7862,1.3936,1.4737
4551.4748,2.5401,59.4852,14.6741,1.4053,1.4518
4551.6272,2.5412,56.3552,14.5649,1.4093,1.4366
4551.7796,2.5331,54.1113,12.644,1.403,1.4279
4551.932,2.5172,52.7256,15.7016,1.3993,1.4276
4552.0844,2.513,59.0303,15.0344,1.3826,1.422
4552.2368,2.5075,59.5569,14.9071,1.38,1.4219
4552.3892,2.5002,56.4523,11.8184,1.3843,1.4162
4552.5416,2.4967,55.4025,14.6168,1.3918,1.4077
4552.694,2.4981,52.3504,14.8576,1.3733,1.3769
4552.8464,2.5114,61.8095,15.3651,1.3615,1.3378
4552.9988,2.5244,61.0537,14.5327,1.3313,1.3113
4553.1512,2.527,53.1595,15.3228,1.2961,1.2996
4553.3036,2.515,52.8516,15.8637,1.2908,1.3028
4553.456,2.4716,48.9876,17.5937,1.2831,1.3161
4553.6084,2.4325,55.0701,16.2579,1.2835,1.3342
4553.7608,2.4219,51.9558,17.7216,1.318,1.3721
4553.9132,2.4393,52.1002,16.381,1.3708,1.4343
4554.0656,2.4689,49.8248,15.5204,1.4174,1.4855
4554.218,2.5011,49.0585,14.9814,1.455,1.5162
4554.3704,2.5263,50.0584,14.603,1.4697,1.5414
4554.5228,2.5445,47.0797,13.7169,1.4778,1.5658
4554.6752,2.5412,48.3237,11.3094,1.4837,1.5765
4554.8276,2.5211,47.4839,12.5614,1.4821,1.5593
4554.98,2.511,48.7908,14.1441,1.474,1.5351
4555.1324,2.5133,51.5875,16.4027,1.4575,1.5171
4555.2848,2.5289,52.6557,16.2709,1.4444,1.5074
4555.4372,2.5381,57.0506,17.7383,1.4186,1.4978
4555.5896,2.5305,55.6938,16.607,1.3995,1.4883
4555.742,2.5155,53.8742,16.4632,1.3874,1.4872
4555.8944,2.4969,54.2565,16.2164,1.3796,1.4872
4556.0468,2.4958,56.1933,16.8403,1.3763,1.4935
4556.1992,2.5056,61.8095,15.434,1.3675,1.4935
4556.3516,2.5064,59.6418,15.7698,1.3649,1.4847
4556.504,2.5008,59.724,16.9328,1.3753,1.4698
4556.6564,2.4958,50.0138,15.6429,1.3789,1.4662
4556.8088,2.4958,49.1757,16.7244,1.3807,1.4628
4556.9612,2.5056,54.5785,14.9414,1.3778,1.4688
4557.1136,2.5243,52.9093,13.6318,1.3869,1.4629
4557.266,2.5187,52.8516,17.3648,1.38,1.4628
4557.4184,2.5032,51.948,15.0245,1.3663,1.4689
4557.5708,2.4988,51.9996,15.8325,1.3597,1.4781
4557.7232,2.5108,49.3034,15.5254,1.358,1.4686
4557.8756,2.5366,52.6487,16.7609,1.351,1.4628
4558.028,2.5216,54.8295,14.0436,1.3502,1.4815
4558.1804,2.5111,55.2346,14.899,1.3592,1.4872
4558.3328,2.5091,62.98,15.6994,1.3675,1.501
4558.4852,2.5126,53.6774,16.575,1.3748,1.5205
4558.6376,2.5222,56.8652,15.5033,1.3836,1.5329
4558.79,2.5207,54.3248,14.0573,1.3931,1.5429
4558.9424,2.5112,51.9558,14.5026,1.4123,1.5531
4559.0948,2.5132,51.3513,14.3616,1.4387,1.5629
4559.2472,2.5271,54.0886,13.6984,1.465,1.5784
4559.3996,2.5444,51.1178,14.7534,1.5025,1.6073
4559.552,2.5587,55.434,14.9479,1.5296,1.6439
4559.7044,2.5673,58.8851,16.6208,1.5643,1.6822
4559.8568,2.5558,58.4512,13.8363,1.586,1.7258
4560.0092,2.5441,56.3788,12.8612,1.599,1.7681
4560.1616,2.5363,57.1906,16.5005,1.6132,1.7743
4560.314,2.5249,55.5573,17.199,1.6366,1.7568
4560.4664,2.5125,54.4674,16.3464,1.6607,1.752
4560.6188,2.5076,56.3176,16.3759,1.6854,1.7598
4560.7712,2.5161,57.0699,15.9586,1.6925,1.7616
4560.9236,2.5256,61.5523,15.5932,1.6778,1.7374
4561.076,2.524,61.8926,17.4356,1.6331,1.7079
4561.2284,2.5098,60.9312,15.3592,1.6097,1.6684
4561.3808,2.5002,63.6011,18.9112,1.6029,1.6376
4561.5332,2.5007,56.2082,15.9234,1.5965,1.6194
4561.6856,2.5051,59.2682,16.7566,1.5859,1.6106
4561.838,2.5104,68.5979,20.5951,1.5843,1.6064
4561.9904,2.5117,64.9115,16.6332,1.5654,1.6005
4562.1428,2.5096,61.89,16.9141,1.554,1.5956
4562.2952,2.5068,68.5708,18.1306,1.559,1.5933
4562.4476,2.5144,69.8436,16.4771,1.5642,1.5928
4562.6,2.5189,66.2885,17.5147,1.5666,1.5987
4562.7524,2.5167,73.3865,18.6429,1.5766,1.6017
4562.9048,2.5215,75.1353,17.2545,1.5803,1.5976
4563.0572,2.5308,90.8422,16.3422,1.5627,1.59
4563.2096,2.5108,87.4795,16.678,1.5451,1.5685
4563.362,2.4724,72.9246,19.4132,1.5401,1.552
4563.5144,2.4611,66.9813,17.0152,1.5329,1.5479
4563.6668,2.4793,56.6377,15.542,1.5319,1.5453
4563.8192,2.5057,57.7207,18.9944,1.5304,1.5496
4563.9716,2.5144,61.3817,16.4049,1.5216,1.5588
4564.124,2.5131,60.3293,15.9064,1.5108,1.5588
4564.2764,2.5082,58.3961,16.9831,1.5166,1.552
4564.4288,2.512,54.707,16.0,1.5271,1.5568
4564.5812,2.517,56.3464,13.3568,1.5289,1.5659
4564.7336,2.5121,52.8516,14.7246,1.5335,1.579
4564.886,2.5161,65.3927,16.9365,1.538,1.5895
4565.0384,2.5174,59.9129,16.5541,1.5466,1.6003
4565.1908,2.5191,59.6243,18.4985,1.5625,1.6187
4565.3432,2.5199,57.3533,15.5986,1.589,1.643
4565.4956,2.5128,63.0447,17.1303,1.6073,1.6679
4565.648,2.5178,55.1567,15.534,1.6331,1.6908
4565.8004,2.5327,59.7126,13.2392,1.6601,1.7238
4565.9528,2.533,60.6548,16.4103,1.6877,1.7611
4566.1052,2.5223,59.815,16.2951,1.7085,1.7803
4566.2576,2.5094,60.402,16.583,1.7083,1.7774
4566.41,2.5125,62.5225,15.4383,1.7074,1.7579
4566.5624,2.5245,64.1959,16.0199,1.7064,1.7329
4566.7148,2.5212,68.8341,15.2434,1.7052,1.7176
4566.8672,2.5195,70.5268,14.4105,1.6871,1.7022
4567.0196,2.5367,60.0179,15.498,1.6553,1.6756
4567.172,2.5367,67.8911,17.1091,1.6087,1.6361
4567.3244,2.5016,62.7333,18.6404,1.5667,1.6092
4567.4768,2.4597,55.5635,16.0953,1.534,1.5909
4567.6292,2.4488,59.1221,17.558,1.5164,1.5728
4567.7816,2.4681,59.8517,16.7386,1.493,1.5654
4567.934,2.4943,53.5584,16.0492,1.4803,1.5551
4568.0864,2.509,57.6831,14.7658,1.4826,1.5448
4568.2388,2.5221,54.3423,15.6324,1.4825,1.5386
4568.3912,2.5327,53.6599,13.3839,1.4822,1.546
4568.5436,2.5421,52.8516,14.4159,1.4864,1.5562
4568.696,2.5483,55.8618,15.4179,1.4968,1.56
4568.8484,2.5319,49.0777,13.4622,1.5077,1.575
4569.0008,2.512,51.298,14.2624,1.5253,1.5892
4569.1532,2.5071,48.8923,15.6251,1.5331,1.6036
4569.3056,2.5121,53.2925,14.1177,1.549,1.6194
4569.458,2.5201,41.1783,16.1988,1.575,1.6439
4569.6104,2.5069,50.0803,17.0402,1.5998,1.6698
4569.7628,2.4934,48.552,15.3326,1.6203,1.6875
4569.9152,2.4951,56.8809,15.9873,1.6402,1.6962
4570.0676,2.5111,58.9104,18.1412,1.6415,1.6985
4570.22,2.5201,64.9325,16.7951,1.6497,1.7003
4570.3724,2.5152,56.9885,19.9759,1.6521,1.6996
4570.5248,2.5013,64.3473,17.7829,1.6545,1.6993
4570.6772,2.4847,68.1395,17.9175,1.6536,1.6905
4570.8296,2.4965,65.0882,14.6345,1.655,1.6786
4570.982,2.5219,58.3733,14.6757,1.6665,1.6722
4571.1344,2.5444,62.4726,15.0369,1.664,1.6796
